mesh_uri,snomed_uri,skos_property,confidence,mapping_method,mesh_id,snomed_id,snomed_term,frequency,entity_classes,corpora
http://id.nlm.nih.gov/mesh/C535531,http://snomed.info/id/36427004,skos:closeMatch,0.90,shared_cui,C535531,36427004,Intervertebral disc disorder,1,disease,BioRED
http://id.nlm.nih.gov/mesh/C535610,http://snomed.info/id/402694007,skos:broadMatch,0.65,mrrel_rb,C535610,402694007,Dermatosis of scalp,1,disease,BC5CDR
http://id.nlm.nih.gov/mesh/C535670,http://snomed.info/id/1237226008,skos:closeMatch,0.90,shared_cui,C535670,1237226008,Isotretinoin syndrome,1,disease,BC5CDR
http://id.nlm.nih.gov/mesh/C535683,http://snomed.info/id/240063002,skos:closeMatch,0.90,shared_cui,C535683,240063002,Eichsfeld type congenital muscular dystrophy,1,disease,BioRED
http://id.nlm.nih.gov/mesh/C535720,http://snomed.info/id/73120006,skos:closeMatch,0.90,shared_cui,C535720,73120006,Stenosis of duodenum,1,disease,BioRED
http://id.nlm.nih.gov/mesh/C535761,http://snomed.info/id/48796009,skos:closeMatch,0.90,shared_cui,C535761,48796009,Congenital nephrotic syndrome,1,disease,BioRED
http://id.nlm.nih.gov/mesh/C535781,http://snomed.info/id/109420003,skos:broadMatch,0.65,mrrel_rb,C535781,109420003,Dysostosis,1,disease,BioRED
http://id.nlm.nih.gov/mesh/C536132,http://snomed.info/id/253101008,skos:broadMatch,0.65,mrrel_rb,C536132,253101008,Congenital cerebral hernia,1,disease,BioRED
http://id.nlm.nih.gov/mesh/C536202,http://snomed.info/id/49428008,skos:closeMatch,0.90,shared_cui,C536202,49428008,Elastosis perforans serpiginosa,1,disease,BC5CDR
http://id.nlm.nih.gov/mesh/C536214,http://snomed.info/id/725097006,skos:closeMatch,0.90,shared_cui,C536214,725097006,Crisponi syndrome,1,disease,BC5CDR
http://id.nlm.nih.gov/mesh/C536409,http://snomed.info/id/89369001,skos:broadMatch,0.65,mrrel_rb,C536409,89369001,Anencephalus,1,disease,BC5CDR
http://id.nlm.nih.gov/mesh/C536649,http://snomed.info/id/18911002,skos:broadMatch,0.65,mrrel_rb,C536649,18911002,Penile structure,1,disease,BioRED
http://id.nlm.nih.gov/mesh/C537048,http://snomed.info/id/702397002,skos:closeMatch,0.90,shared_cui,C537048,702397002,Renal tubular dysgenesis,1,disease,BioRED
http://id.nlm.nih.gov/mesh/C537304,http://snomed.info/id/419039007,skos:closeMatch,0.90,shared_cui,C537304,419039007,Granular corneal dystrophy type I,1,disease,BioRED
http://id.nlm.nih.gov/mesh/C537464,http://snomed.info/id/438504004,skos:closeMatch,0.90,shared_cui,C537464,438504004,Lenz microphthalmia syndrome,1,disease,BioRED
http://id.nlm.nih.gov/mesh/C537475,http://snomed.info/id/237988006,skos:closeMatch,0.90,shared_cui,C537475,237988006,Nicotinamide adenine dinucleotide coenzyme Q reductase deficiency,1,disease,BioRED
http://id.nlm.nih.gov/mesh/C537540,http://snomed.info/id/91175000,skos:broadMatch,0.65,mrrel_rb,C537540,91175000,Seizure,1,disease,BioRED
http://id.nlm.nih.gov/mesh/C537580,http://snomed.info/id/236531005,skos:closeMatch,0.90,shared_cui,C537580,236531005,Renal dysplasia and retinal aplasia,1,disease,BioRED
http://id.nlm.nih.gov/mesh/C537689,http://snomed.info/id/90708001,skos:broadMatch,0.65,mrrel_rb,C537689,90708001,Kidney disease,1,disease,BioRED
http://id.nlm.nih.gov/mesh/C537761,http://snomed.info/id/699669001,skos:closeMatch,0.90,shared_cui,C537761,699669001,Renpenning syndrome,1,disease,BioRED
http://id.nlm.nih.gov/mesh/C538178,http://snomed.info/id/37702000,skos:closeMatch,0.90,shared_cui,C538178,37702000,Hereditary acrodermatitis enteropathica,1,disease,BC5CDR
http://id.nlm.nih.gov/mesh/C538238,http://snomed.info/id/97881000119105,skos:closeMatch,0.90,shared_cui,C538238,97881000119105,Adrenal incidentaloma,1,disease,BioRED
http://id.nlm.nih.gov/mesh/C538458,http://snomed.info/id/236432001,skos:closeMatch,0.90,shared_cui,C538458,236432001,Pulmonary renal syndrome,1,disease,BC5CDR
http://id.nlm.nih.gov/mesh/C538525,http://snomed.info/id/447292006,skos:broadMatch,0.65,mrrel_rb,C538525,447292006,Mitochondrial encephalomyopathy,1,disease,BioRED
http://id.nlm.nih.gov/mesh/C540694,http://snomed.info/id/439698008,skos:closeMatch,0.90,shared_cui,C540694,439698008,Hereditary thrombophilia,1,disease,BioRED
http://id.nlm.nih.gov/mesh/C540770,http://snomed.info/id/240096000,skos:closeMatch,0.90,shared_cui,C540770,240096000,Mitochondrial cytopathy,1,disease,BC5CDR
http://id.nlm.nih.gov/mesh/C541795,http://snomed.info/id/58674002,skos:broadMatch,0.65,mrrel_rb,C541795,58674002,Naphthol,1,chemical,BioRED
http://id.nlm.nih.gov/mesh/C563492,http://snomed.info/id/77157004,skos:broadMatch,0.65,mrrel_rb,C563492,77157004,Disorder of optic nerve,1,disease,BC5CDR
http://id.nlm.nih.gov/mesh/C563781,http://snomed.info/id/782957005,skos:broadMatch,0.65,mrrel_rb,C563781,782957005,Ichthyosis,1,disease,BioRED
http://id.nlm.nih.gov/mesh/C563797,http://snomed.info/id/764962002,skos:closeMatch,0.90,shared_cui,C563797,764962002,Hepatoencephalopathy due to combined oxidative phosphorylation defect type 1,1,disease,BioRED
http://id.nlm.nih.gov/mesh/C563897,http://snomed.info/id/38341003,skos:broadMatch,0.65,mrrel_rb,C563897,38341003,Hypertensive disorder,1,disease,BC5CDR
http://id.nlm.nih.gov/mesh/C564088,http://snomed.info/id/17450006,skos:broadMatch,0.65,mrrel_rb,C564088,17450006,Myoclonus,1,disease,BC5CDR
http://id.nlm.nih.gov/mesh/C564969,http://snomed.info/id/16110005,skos:broadMatch,0.65,mrrel_rb,C564969,16110005,Ophthalmoplegia,1,disease,BioRED
http://id.nlm.nih.gov/mesh/C565222,http://snomed.info/id/31996006,skos:broadMatch,0.65,mrrel_rb,C565222,31996006,Vasculitis,1,disease,BC5CDR
http://id.nlm.nih.gov/mesh/C565367,http://snomed.info/id/70528007,skos:broadMatch,0.65,mrrel_rb,C565367,70528007,Mucolipidosis,1,disease,BioRED
http://id.nlm.nih.gov/mesh/C565469,http://snomed.info/id/234532001,skos:broadMatch,0.65,mrrel_rb,C565469,234532001,Immunodeficiency disorder,1,disease,BC5CDR
http://id.nlm.nih.gov/mesh/C565497,http://snomed.info/id/38101003,skos:broadMatch,0.65,mrrel_rb,C565497,38101003,Hypermetropia,1,disease,BioRED
http://id.nlm.nih.gov/mesh/C566121,http://snomed.info/id/80281008,skos:broadMatch,0.65,mrrel_rb,C566121,80281008,Cleft lip,1,disease,BioRED
http://id.nlm.nih.gov/mesh/C566321,http://snomed.info/id/702375004,skos:closeMatch,0.90,shared_cui,C566321,702375004,Familial isolated pituitary adenoma,1,disease,BioRED
http://id.nlm.nih.gov/mesh/C566404,http://snomed.info/id/24079001,skos:broadMatch,0.65,mrrel_rb,C566404,24079001,Atopic dermatitis,1,disease,BioRED
http://id.nlm.nih.gov/mesh/C576203,http://snomed.info/id/609437000,skos:broadMatch,0.65,mrrel_rb,C576203,609437000,Fetal Alcohol Spectrum Disorder,1,disease,BioRED
http://id.nlm.nih.gov/mesh/C580162,http://snomed.info/id/860812002,skos:closeMatch,0.90,shared_cui,C580162,860812002,Hereditary sensory autonomic neuropathy type IE,1,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D000052,http://snomed.info/id/402599005,skos:closeMatch,0.90,shared_cui,D000052,402599005,Acanthosis nigricans,1,disease,BioRED
http://id.nlm.nih.gov/mesh/D000160,http://snomed.info/id/35141006,skos:closeMatch,0.90,shared_cui,D000160,35141006,Cochlear nerve disorder,1,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D000167,http://snomed.info/id/412535007,skos:closeMatch,0.90,shared_cui,D000167,412535007,Acriflavine,1,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D000224,http://snomed.info/id/363732003,skos:closeMatch,0.90,shared_cui,D000224,363732003,Addison's disease,1,disease,BioRED
http://id.nlm.nih.gov/mesh/D000249,http://snomed.info/id/4864008,skos:closeMatch,0.90,shared_cui,D000249,4864008,Adenylic acid,1,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D000362,http://snomed.info/id/10249006,skos:closeMatch,0.90,shared_cui,D000362,10249006,Agar,1,chemical,BioRED
http://id.nlm.nih.gov/mesh/D000432,http://snomed.info/id/259221006,skos:closeMatch,0.90,shared_cui,D000432,259221006,Methanol,1,chemical,BioRED
http://id.nlm.nih.gov/mesh/D000435,http://snomed.info/id/25702006,skos:closeMatch,0.90,shared_cui,D000435,25702006,Alcohol intoxication,1,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D000468,http://snomed.info/id/63813000,skos:closeMatch,0.90,shared_cui,D000468,63813000,Alkali,1,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D000469,http://snomed.info/id/57056007,skos:closeMatch,0.90,shared_cui,D000469,57056007,Alkaline phosphatase,1,chemical,BioRED
http://id.nlm.nih.gov/mesh/D000530,http://snomed.info/id/125994005,skos:closeMatch,0.90,shared_cui,D000530,125994005,SAFFAN,1,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D000535,http://snomed.info/id/12503006,skos:closeMatch,0.90,shared_cui,D000535,12503006,Aluminum,1,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D000542,http://snomed.info/id/37471005,skos:closeMatch,0.90,shared_cui,D000542,37471005,Hypersensitivity pneumonitis,1,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D000550,http://snomed.info/id/246623008,skos:closeMatch,0.90,shared_cui,D000550,246623008,Lazy eye,1,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D000614,http://snomed.info/id/703390006,skos:narrowMatch,0.55,mrrel_rn,D000614,703390006,Acexamic acid,1,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D000643,http://snomed.info/id/51366003,skos:closeMatch,0.90,shared_cui,D000643,51366003,Ammonium chloride,1,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D000648,http://snomed.info/id/51921000,skos:closeMatch,0.90,shared_cui,D000648,51921000,Retrograde amnesia,1,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D000677,http://snomed.info/id/391774005,skos:closeMatch,0.90,shared_cui,D000677,391774005,Amsacrine,1,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D000748,http://snomed.info/id/83414005,skos:closeMatch,0.90,shared_cui,D000748,83414005,Macrocytic anemia,1,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D000789,http://snomed.info/id/25106000,skos:closeMatch,0.90,shared_cui,D000789,25106000,Impending infarction,1,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D000841,http://snomed.info/id/372857007,skos:broadMatch,0.65,mrrel_rb,D000841,372857007,Antiprotozoal,1,chemical,BioRED
http://id.nlm.nih.gov/mesh/D000889,http://snomed.info/id/372813008,skos:closeMatch,0.90,shared_cui,D000889,372813008,Antiarrhythmic agent,1,chemical,BioRED
http://id.nlm.nih.gov/mesh/D000983,http://snomed.info/id/55486005,skos:closeMatch,0.90,shared_cui,D000983,55486005,Antipyrine,1,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D000998,http://snomed.info/id/372701006,skos:closeMatch,0.90,shared_cui,D000998,372701006,Antiviral,1,chemical,BioRED
http://id.nlm.nih.gov/mesh/D001102,http://snomed.info/id/40610006,skos:closeMatch,0.90,shared_cui,D001102,40610006,Arbovirus infection,1,disease,BioRED
http://id.nlm.nih.gov/mesh/D001139,http://snomed.info/id/253184003,skos:closeMatch,0.90,shared_cui,D001139,253184003,Chiari malformation,1,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D001161,http://snomed.info/id/28960008,skos:closeMatch,0.90,shared_cui,D001161,28960008,Arteriosclerosis,1,disease,BioRED
http://id.nlm.nih.gov/mesh/D001216,http://snomed.info/id/87136001,skos:closeMatch,0.90,shared_cui,D001216,87136001,Asparagine,1,chemical,BioRED
http://id.nlm.nih.gov/mesh/D001237,http://snomed.info/id/271877004,skos:closeMatch,0.90,shared_cui,D001237,271877004,Suffocating,1,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D001247,http://snomed.info/id/13791008,skos:closeMatch,0.90,shared_cui,D001247,13791008,Asthenia,1,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D001393,http://snomed.info/id/300903003,skos:closeMatch,0.90,shared_cui,D001393,300903003,Azole,1,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D001534,http://snomed.info/id/6237004,skos:closeMatch,0.90,shared_cui,D001534,6237004,Bemegride,1,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D001549,http://snomed.info/id/20691000122100,skos:narrowMatch,0.55,mrrel_rn,D001549,20691000122100,Itopride,1,chemical,BioRED
http://id.nlm.nih.gov/mesh/D001564,http://snomed.info/id/105590001,skos:relatedMatch,0.40,sty_fallback:Organic Chemical,D001564,105590001,Substance,1,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D001639,http://snomed.info/id/68615006,skos:closeMatch,0.90,shared_cui,D001639,68615006,Bicarbonate,1,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D001656,http://snomed.info/id/77480004,skos:closeMatch,0.90,shared_cui,D001656,77480004,Congenital biliary atresia,1,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D001744,http://snomed.info/id/70650003,skos:closeMatch,0.90,shared_cui,D001744,70650003,Urinary bladder stone,1,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D001763,http://snomed.info/id/11934000,skos:closeMatch,0.90,shared_cui,D001763,11934000,Ptosis of eyelid,1,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D001941,http://snomed.info/id/79604008,skos:closeMatch,0.90,shared_cui,D001941,79604008,Disorder of breast,1,disease,BioRED
http://id.nlm.nih.gov/mesh/D001965,http://snomed.info/id/16624005,skos:closeMatch,0.90,shared_cui,D001965,16624005,Bromide salt,1,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D001986,http://snomed.info/id/4386001,skos:closeMatch,0.90,shared_cui,D001986,4386001,Bronchospasm,1,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D001987,http://snomed.info/id/12295008,skos:closeMatch,0.90,shared_cui,D001987,12295008,Bronchiectasis,1,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D001989,http://snomed.info/id/52409006,skos:closeMatch,0.90,shared_cui,D001989,52409006,Bronchiolitis exudativa,1,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D001991,http://snomed.info/id/32398004,skos:closeMatch,0.90,shared_cui,D001991,32398004,Bronchitis,1,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D002108,http://snomed.info/id/105590001,skos:relatedMatch,0.40,"sty_fallback:Amino Acid, Peptide, or Protein",D002108,105590001,Substance,1,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D002166,http://snomed.info/id/95994003,skos:closeMatch,0.93,shared_cui_strict,D002166,95994003,Camptothecin,1,chemical,BioRED
http://id.nlm.nih.gov/mesh/D002244,http://snomed.info/id/87453002,skos:closeMatch,0.90,shared_cui,D002244,87453002,Carbon,1,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D002248,http://snomed.info/id/51765001,skos:closeMatch,0.93,shared_cui_strict,D002248,51765001,Carbon monoxide,1,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D002286,http://snomed.info/id/108369006,skos:relatedMatch,0.40,sty_fallback:Neoplastic Process,D002286,108369006,Neoplasm,1,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D002305,http://snomed.info/id/35304003,skos:closeMatch,0.90,shared_cui,D002305,35304003,Cardiac tamponade,1,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D002357,http://snomed.info/id/63198006,skos:closeMatch,0.90,shared_cui,D002357,63198006,Chondromalacia,1,disease,BioRED
http://id.nlm.nih.gov/mesh/D002494,http://snomed.info/id/128117002,skos:closeMatch,0.90,shared_cui,D002494,128117002,Infectious disease of central nervous system,1,disease,BioRED
http://id.nlm.nih.gov/mesh/D002569,http://snomed.info/id/373219008,skos:broadMatch,0.65,mrrel_rb,D002569,373219008,Antifungal,1,chemical,BioRED
http://id.nlm.nih.gov/mesh/D002606,http://snomed.info/id/32519007,skos:closeMatch,0.90,shared_cui,D002606,32519007,Activated charcoal,1,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D002635,http://snomed.info/id/82490009,skos:closeMatch,0.90,shared_cui,D002635,82490009,Chenodeoxycholic acid,1,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D002659,http://snomed.info/id/35919005,skos:closeMatch,0.90,shared_cui,D002659,35919005,Autism spectrum disorder,1,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D002699,http://snomed.info/id/387249003,skos:closeMatch,0.90,shared_cui,D002699,387249003,Chlorambucil,1,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D002707,http://snomed.info/id/372866006,skos:closeMatch,0.90,shared_cui,D002707,372866006,Chlordiazepoxide,1,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D002754,http://snomed.info/id/204508009,skos:closeMatch,0.90,shared_cui,D002754,204508009,Choanal atresia,1,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D002761,http://snomed.info/id/82403002,skos:closeMatch,0.90,shared_cui,D002761,82403002,Cholangitis,1,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D002764,http://snomed.info/id/76581006,skos:closeMatch,0.90,shared_cui,D002764,76581006,Cholecystitis,1,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D002822,http://snomed.info/id/1156971005,skos:closeMatch,0.90,shared_cui,D002822,1156971005,Choriocarcinoma,1,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D002908,http://snomed.info/id/27624003,skos:closeMatch,0.93,shared_cui_strict,D002908,27624003,Chronic disease,1,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D002952,http://snomed.info/id/129911007,skos:closeMatch,0.90,shared_cui,D002952,129911007,Krebs cycle pathway,1,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D003006,http://snomed.info/id/387566002,skos:closeMatch,0.90,shared_cui,D003006,387566002,Clopenthixol,1,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D003025,http://snomed.info/id/397932003,skos:closeMatch,0.90,shared_cui,D003025,397932003,Talipes equinovarus,1,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D003035,http://snomed.info/id/54808007,skos:closeMatch,0.90,shared_cui,D003035,54808007,Cobalt,1,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D003047,http://snomed.info/id/60826002,skos:closeMatch,0.90,shared_cui,D003047,60826002,Coccidioidomycosis,1,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D003091,http://snomed.info/id/387412007,skos:closeMatch,0.90,shared_cui,D003091,387412007,Colistin,1,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D003092,http://snomed.info/id/64226004,skos:closeMatch,0.93,shared_cui_strict,D003092,64226004,Colitis,1,disease,BioRED
http://id.nlm.nih.gov/mesh/D003095,http://snomed.info/id/81573002,skos:closeMatch,0.90,shared_cui,D003095,81573002,Collagen disease,1,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D003229,http://snomed.info/id/59698003,skos:closeMatch,0.90,shared_cui,D003229,59698003,Disorder of conjunctiva,1,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D003240,http://snomed.info/id/105969002,skos:closeMatch,0.90,shared_cui,D003240,105969002,Disorder of connective tissue,1,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D003318,http://snomed.info/id/64634000,skos:closeMatch,0.90,shared_cui,D003318,64634000,Corneal opacity,1,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D003371,http://snomed.info/id/49727002,skos:closeMatch,0.90,shared_cui,D003371,49727002,Cough,1,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D003487,http://snomed.info/id/79549001,skos:closeMatch,0.90,shared_cui,D003487,79549001,Cyanoacrylate,1,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D003533,http://snomed.info/id/372683000,skos:closeMatch,0.90,shared_cui,D003533,372683000,Cyproheptadine,1,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D003571,http://snomed.info/id/373873005,skos:relatedMatch,0.40,sty_fallback:Pharmacologic Substance,D003571,373873005,Pharmaceutical / biologic product,1,chemical,BioRED
http://id.nlm.nih.gov/mesh/D003596,http://snomed.info/id/72069001,skos:closeMatch,0.93,shared_cui_strict,D003596,72069001,Cytosine,1,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D003620,http://snomed.info/id/372819007,skos:closeMatch,0.90,shared_cui,D003620,372819007,Dantrolene,1,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D003715,http://snomed.info/id/38362002,skos:closeMatch,0.90,shared_cui,D003715,38362002,Dengue,1,disease,BioRED
http://id.nlm.nih.gov/mesh/D003853,http://snomed.info/id/24903001,skos:closeMatch,0.90,shared_cui,D003853,24903001,Deoxyribonucleoside,1,chemical,BioRED
http://id.nlm.nih.gov/mesh/D003894,http://snomed.info/id/126189002,skos:closeMatch,0.90,shared_cui,D003894,126189002,Desmopressin,1,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D004002,http://snomed.info/id/418080006,skos:closeMatch,0.90,shared_cui,D004002,418080006,Clodronate,1,chemical,BioRED
http://id.nlm.nih.gov/mesh/D004076,http://snomed.info/id/105590001,skos:relatedMatch,0.40,sty_fallback:Organic Chemical,D004076,105590001,Substance,1,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D004091,http://snomed.info/id/44508008,skos:closeMatch,0.90,shared_cui,D004091,44508008,Hydromorphone,1,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D004229,http://snomed.info/id/105590001,skos:relatedMatch,0.40,sty_fallback:Organic Chemical,D004229,105590001,Substance,1,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D004374,http://snomed.info/id/83330001,skos:closeMatch,0.90,shared_cui,D004374,83330001,Patent ductus arteriosus,1,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D004387,http://snomed.info/id/203045001,skos:closeMatch,0.90,shared_cui,D004387,203045001,Dupuytren's disease of palm,1,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D004392,http://snomed.info/id/237836003,skos:closeMatch,0.90,shared_cui,D004392,237836003,Short stature disorder,1,disease,BioRED
http://id.nlm.nih.gov/mesh/D004426,http://snomed.info/id/109907005,skos:closeMatch,0.90,shared_cui,D004426,109907005,Acquired anomaly of ear,1,disease,BioRED
http://id.nlm.nih.gov/mesh/D004427,http://snomed.info/id/25906001,skos:closeMatch,0.90,shared_cui,D004427,25906001,Disorder of ear,1,disease,BioRED
http://id.nlm.nih.gov/mesh/D004476,http://snomed.info/id/254237003,skos:closeMatch,0.90,shared_cui,D004476,254237003,Aplasia of skin,1,disease,BioRED
http://id.nlm.nih.gov/mesh/D004485,http://snomed.info/id/43116000,skos:closeMatch,0.90,shared_cui,D004485,43116000,Eczema,1,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D004630,http://snomed.info/id/64572001,skos:relatedMatch,0.40,sty_fallback:Pathologic Function,D004630,64572001,Disease,1,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D004640,http://snomed.info/id/373466009,skos:closeMatch,0.90,shared_cui,D004640,373466009,Emetine,1,chemical,BioRED
http://id.nlm.nih.gov/mesh/D004678,http://snomed.info/id/58762006,skos:closeMatch,0.93,shared_cui_strict,D004678,58762006,Encephalomalacia,1,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D004694,http://snomed.info/id/15459006,skos:closeMatch,0.90,shared_cui,D004694,15459006,Endocardial cushion defect,1,disease,BioRED
http://id.nlm.nih.gov/mesh/D004774,http://snomed.info/id/33168009,skos:closeMatch,0.90,shared_cui,D004774,33168009,Entropion,1,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D004775,http://snomed.info/id/139398002,skos:closeMatch,0.90,shared_cui,D004775,139398002,Enuresis,1,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D004801,http://snomed.info/id/256012001,skos:closeMatch,0.90,shared_cui,D004801,256012001,Eosine,1,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D004819,http://snomed.info/id/19138001,skos:closeMatch,0.93,shared_cui_strict,D004819,19138001,Epidermodysplasia verruciformis,1,disease,BioRED
http://id.nlm.nih.gov/mesh/D004938,http://snomed.info/id/126817006,skos:closeMatch,0.90,shared_cui,D004938,126817006,Neoplasm of esophagus,1,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D004952,http://snomed.info/id/45120003,skos:closeMatch,0.90,shared_cui,D004952,45120003,Ester,1,chemical,BioRED
http://id.nlm.nih.gov/mesh/D005030,http://snomed.info/id/20761000,skos:narrowMatch,0.55,mrrel_rn,D005030,20761000,Ketene,1,chemical,BioRED
http://id.nlm.nih.gov/mesh/D005070,http://snomed.info/id/22931006,skos:closeMatch,0.90,shared_cui,D005070,22931006,Evans blue stain,1,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D005096,http://snomed.info/id/416189003,skos:closeMatch,0.90,shared_cui,D005096,416189003,Exostosis,1,disease,BioRED
http://id.nlm.nih.gov/mesh/D005217,http://snomed.info/id/409429004,skos:closeMatch,0.90,shared_cui,D005217,409429004,Intravenous fat emulsion,1,chemical,BioRED
http://id.nlm.nih.gov/mesh/D005279,http://snomed.info/id/373525006,skos:closeMatch,0.90,shared_cui,D005279,373525006,Fenoprofen,1,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D005357,http://snomed.info/id/789439000,skos:closeMatch,0.90,shared_cui,D005357,789439000,Fibrous dysplasia,1,disease,BioRED
http://id.nlm.nih.gov/mesh/D005368,http://snomed.info/id/105706003,skos:closeMatch,0.90,shared_cui,D005368,105706003,Disease caused by Filarioidea,1,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D005406,http://snomed.info/id/105590001,skos:relatedMatch,0.40,sty_fallback:Organic Chemical,D005406,105590001,Substance,1,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D005444,http://snomed.info/id/418221001,skos:closeMatch,0.90,shared_cui,D005444,418221001,Flunarizine,1,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D005463,http://snomed.info/id/43161001,skos:closeMatch,0.90,shared_cui,D005463,43161001,Fluoroacetate,1,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D005530,http://snomed.info/id/229844004,skos:closeMatch,0.90,shared_cui,D005530,229844004,Deformity of foot,1,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D005682,http://snomed.info/id/58281002,skos:closeMatch,0.93,shared_cui_strict,D005682,58281002,Gadolinium,1,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D005687,http://snomed.info/id/155965001,skos:closeMatch,0.90,shared_cui,D005687,155965001,Galactorrhea,1,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D005759,http://snomed.info/id/25374005,skos:closeMatch,0.90,shared_cui,D005759,25374005,Gastroenteritis,1,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D005833,http://snomed.info/id/126907002,skos:closeMatch,0.90,shared_cui,D005833,126907002,Neoplasm of female genital organ,1,disease,BioRED
http://id.nlm.nih.gov/mesh/D005922,http://snomed.info/id/236407003,skos:closeMatch,0.90,shared_cui,D005922,236407003,IgA nephropathy,1,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D005973,http://snomed.info/id/25761002,skos:closeMatch,0.90,shared_cui,D005973,25761002,Glutamine,1,chemical,BioRED
